lr_er_combo,learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue
0.1_0.3,0.1,0.3,4,6,True,0,0,0.0,19,60,0.317,0,0,0.0,0,0,0.0,0.1_0.3_4_6_True,10,-99999999.0,-6.543,0.0,0.0,50,-99999999.0,-22.032,0.0,0.0,100,-99999999.0,-42.586,0.0,0.0
0.1_0.3,0.1,0.3,4,6,False,0,0,0.0,140,309,0.453,15,44,0.341,45,114,0.395,0.1_0.3_4_6_False,10,-99999999.0,0.955,-10.434,-3.639,50,-99999999.0,-3.955,-38.571,-28.787,100,-99999999.0,-3.049,-50.043,-44.748
0.1_0.3,0.1,0.3,4,7,True,0,0,0.0,27,63,0.429,0,0,0.0,0,0,0.0,0.1_0.3_4_7_True,10,-99999999.0,-3.671,0.0,0.0,50,-99999999.0,-14.219,0.0,0.0,100,-99999999.0,-34.3,0.0,0.0
0.1_0.3,0.1,0.3,4,7,False,0,0,0.0,97,303,0.32,10,41,0.244,75,200,0.375,0.1_0.3_4_7_False,10,-99999999.0,-5.63,-8.751,-3.458,50,-99999999.0,-11.576,-42.807,-48.703,100,-99999999.0,-27.821,-113.046,-81.304
0.1_0.3,0.1,0.3,4,8,True,0,0,0.0,17,66,0.258,0,0,0.0,0,0,0.0,0.1_0.3_4_8_True,10,-99999999.0,-7.54,0.0,0.0,50,-99999999.0,-29.171,0.0,0.0,100,-99999999.0,-17.111,0.0,0.0
0.1_0.3,0.1,0.3,4,8,False,0,0,0.0,136,348,0.391,12,40,0.3,54,154,0.351,0.1_0.3_4_8_False,10,-99999999.0,-1.212,-6.878,-4.187,50,-99999999.0,25.323,-43.832,-48.512,100,-99999999.0,12.379,-67.847,-64.969
0.1_0.3,0.1,0.3,4,9,True,0,0,0.0,15,68,0.221,0,0,0.0,0,0,0.0,0.1_0.3_4_9_True,10,-99999999.0,-5.631,0.0,0.0,50,-99999999.0,-24.753,0.0,0.0,100,-99999999.0,-56.567,0.0,0.0
0.1_0.3,0.1,0.3,4,9,False,0,0,0.0,107,347,0.308,13,48,0.271,49,168,0.292,0.1_0.3_4_9_False,10,-99999999.0,-1.728,-12.472,-7.277,50,-99999999.0,-15.328,-37.693,-50.812,100,-99999999.0,-23.49,-42.735,-70.508
0.1_0.3,0.1,0.3,4,10,True,0,0,0.0,66,261,0.253,0,0,0.0,0,0,0.0,0.1_0.3_4_10_True,10,-99999999.0,-6.329,0.0,0.0,50,-99999999.0,-32.5,0.0,0.0,100,-99999999.0,-67.598,0.0,0.0
0.1_0.3,0.1,0.3,4,10,False,0,0,0.0,412,1415,0.291,21,98,0.214,73,278,0.263,0.1_0.3_4_10_False,10,-99999999.0,-4.961,-9.666,-10.467,50,-99999999.0,-10.233,-61.767,-45.563,100,-99999999.0,-41.021,-83.651,-82.933
0.1_0.3,0.1,0.3,5,1,True,0,0,0.0,16,50,0.32,0,0,0.0,0,0,0.0,0.1_0.3_5_1_True,10,-99999999.0,-5.549,0.0,0.0,50,-99999999.0,-28.582,0.0,0.0,100,-99999999.0,-66.427,0.0,0.0
0.1_0.3,0.1,0.3,5,1,False,0,0,0.0,185,612,0.302,7,47,0.149,0,0,0.0,0.1_0.3_5_1_False,10,-99999999.0,-3.596,-10.528,0.0,50,-99999999.0,-16.524,-67.775,0.0,100,-99999999.0,-19.76,-138.13,0.0
0.1_0.3,0.1,0.3,5,2,True,0,0,0.0,23,67,0.343,0,0,0.0,0,0,0.0,0.1_0.3_5_2_True,10,-99999999.0,-5.244,0.0,0.0,50,-99999999.0,-1.622,0.0,0.0,100,-99999999.0,-66.997,0.0,0.0
0.1_0.3,0.1,0.3,5,2,False,0,0,0.0,350,879,0.398,48,137,0.35,0,0,0.0,0.1_0.3_5_2_False,10,-99999999.0,-2.465,-7.251,0.0,50,-99999999.0,-1.683,-61.555,0.0,100,-99999999.0,-2.85,-55.153,0.0
0.1_0.3,0.1,0.3,5,3,True,0,0,0.0,33,68,0.485,0,0,0.0,0,0,0.0,0.1_0.3_5_3_True,10,-99999999.0,-0.897,0.0,0.0,50,-99999999.0,-1.25,0.0,0.0,100,-99999999.0,-38.434,0.0,0.0
0.1_0.3,0.1,0.3,5,3,False,0,0,0.0,350,806,0.434,37,109,0.339,0,0,0.0,0.1_0.3_5_3_False,10,-99999999.0,-4.28,-7.835,0.0,50,-99999999.0,-21.62,-29.669,0.0,100,-99999999.0,-19.673,-50.713,0.0
0.1_0.3,0.1,0.3,5,4,True,0,0,0.0,28,62,0.452,0,0,0.0,0,0,0.0,0.1_0.3_5_4_True,10,-99999999.0,2.151,0.0,0.0,50,-99999999.0,-8.258,0.0,0.0,100,-99999999.0,-57.949,0.0,0.0
0.1_0.3,0.1,0.3,5,4,False,0,0,0.0,358,827,0.433,35,103,0.34,0,0,0.0,0.1_0.3_5_4_False,10,-99999999.0,-4.811,-11.071,0.0,50,-99999999.0,12.112,-33.214,0.0,100,-99999999.0,-48.545,-72.009,0.0
0.1_0.3,0.1,0.3,5,5,True,0,0,0.0,28,78,0.359,0,0,0.0,0,0,0.0,0.1_0.3_5_5_True,10,-99999999.0,-2.031,0.0,0.0,50,-99999999.0,-18.491,0.0,0.0,100,-99999999.0,-56.852,0.0,0.0
0.1_0.3,0.1,0.3,5,5,False,0,0,0.0,367,844,0.435,45,126,0.357,0,0,0.0,0.1_0.3_5_5_False,10,-99999999.0,-0.617,-5.169,0.0,50,-99999999.0,-12.177,-26.661,0.0,100,-99999999.0,-35.148,-97.292,0.0
0.1_0.3,0.1,0.3,5,6,True,0,0,0.0,28,60,0.467,0,0,0.0,0,0,0.0,0.1_0.3_5_6_True,10,-99999999.0,-1.703,0.0,0.0,50,-99999999.0,-22.099,0.0,0.0,100,-99999999.0,4.43,0.0,0.0
0.1_0.3,0.1,0.3,5,6,False,0,0,0.0,324,694,0.467,117,248,0.472,0,0,0.0,0.1_0.3_5_6_False,10,-99999999.0,2.059,-6.785,0.0,50,-99999999.0,-29.817,1.25,0.0,100,-99999999.0,24.933,-49.597,0.0
0.1_0.3,0.1,0.3,5,7,True,0,0,0.0,29,81,0.358,0,0,0.0,0,0,0.0,0.1_0.3_5_7_True,10,-99999999.0,-1.54,0.0,0.0,50,-99999999.0,-27.4,0.0,0.0,100,-99999999.0,-48.44,0.0,0.0
0.1_0.3,0.1,0.3,5,7,False,0,0,0.0,328,856,0.383,45,131,0.344,0,0,0.0,0.1_0.3_5_7_False,10,-99999999.0,-1.648,-4.767,0.0,50,-99999999.0,5.408,-50.09,0.0,100,-99999999.0,30.266,-49.146,0.0
0.1_0.3,0.1,0.3,5,8,True,0,0,0.0,24,58,0.414,0,0,0.0,0,0,0.0,0.1_0.3_5_8_True,10,-99999999.0,-6.661,0.0,0.0,50,-99999999.0,-18.936,0.0,0.0,100,-99999999.0,-45.621,0.0,0.0
0.1_0.3,0.1,0.3,5,8,False,0,0,0.0,268,828,0.324,20,88,0.227,0,0,0.0,0.1_0.3_5_8_False,10,-99999999.0,0.664,-12.415,0.0,50,-99999999.0,-31.581,-80.654,0.0,100,-99999999.0,-18.243,-67.009,0.0
0.1_0.3,0.1,0.3,5,9,True,0,0,0.0,20,68,0.294,0,0,0.0,0,0,0.0,0.1_0.3_5_9_True,10,-99999999.0,-6.072,0.0,0.0,50,-99999999.0,-25.973,0.0,0.0,100,-99999999.0,-72.551,0.0,0.0
0.1_0.3,0.1,0.3,5,9,False,0,0,0.0,260,825,0.315,11,75,0.147,0,0,0.0,0.1_0.3_5_9_False,10,-99999999.0,-3.106,-10.159,0.0,50,-99999999.0,3.886,-75.046,0.0,100,-99999999.0,10.294,-154.613,0.0
0.1_0.3,0.1,0.3,5,10,True,0,0,0.0,81,294,0.276,0,0,0.0,0,0,0.0,0.1_0.3_5_10_True,10,-99999999.0,-7.906,0.0,0.0,50,-99999999.0,-42.655,0.0,0.0,100,-99999999.0,-62.094,0.0,0.0
0.1_0.3,0.1,0.3,5,10,False,0,0,0.0,894,3104,0.288,79,317,0.249,0,0,0.0,0.1_0.3_5_10_False,10,-99999999.0,-2.241,-13.355,0.0,50,-99999999.0,5.106,-59.241,0.0,100,-99999999.0,-16.718,-118.799,0.0
0.1_0.3,0.1,0.3,6,1,True,0,0,0.0,17,54,0.315,0,0,0.0,0,0,0.0,0.1_0.3_6_1_True,10,-99999999.0,-6.915,0.0,0.0,50,-99999999.0,-29.614,0.0,0.0,100,-99999999.0,-44.384,0.0,0.0
0.1_0.3,0.1,0.3,6,1,False,0,0,0.0,238,794,0.3,13,96,0.135,25,110,0.227,0.1_0.3_6_1_False,10,-99999999.0,-6.276,-15.038,-11.73,50,-99999999.0,-21.872,-78.715,-40.469,100,-99999999.0,-35.791,-155.126,-84.601
0.1_0.3,0.1,0.3,6,2,True,0,0,0.0,37,90,0.411,0,0,0.0,0,0,0.0,0.1_0.3_6_2_True,10,-99999999.0,-4.631,0.0,0.0,50,-99999999.0,-28.151,0.0,0.0,100,-99999999.0,-5.409,0.0,0.0
0.1_0.3,0.1,0.3,6,2,False,0,0,0.0,437,1144,0.382,51,164,0.311,82,204,0.402,0.1_0.3_6_2_False,10,-99999999.0,-0.828,-7.547,-10.267,50,-99999999.0,-14.856,-68.749,-24.79,100,-99999999.0,-6.231,-94.094,-51.645
0.1_0.3,0.1,0.3,6,3,True,0,0,0.0,41,72,0.569,0,0,0.0,0,0,0.0,0.1_0.3_6_3_True,10,-99999999.0,-0.63,0.0,0.0,50,-99999999.0,-25.836,0.0,0.0,100,-99999999.0,34.644,0.0,0.0
0.1_0.3,0.1,0.3,6,3,False,0,0,0.0,484,1191,0.406,43,137,0.314,35,116,0.302,0.1_0.3_6_3_False,10,-99999999.0,0.675,-7.729,-6.829,50,-99999999.0,-2.429,-58.118,-22.271,100,-99999999.0,-23.749,-114.808,-81.061
0.1_0.3,0.1,0.3,6,4,True,0,0,0.0,34,85,0.4,0,0,0.0,0,0,0.0,0.1_0.3_6_4_True,10,-99999999.0,-6.177,0.0,0.0,50,-99999999.0,-8.601,0.0,0.0,100,-99999999.0,2.592,0.0,0.0
0.1_0.3,0.1,0.3,6,4,False,0,0,0.0,486,1164,0.418,63,164,0.384,62,166,0.373,0.1_0.3_6_4_False,10,-99999999.0,-4.172,-6.236,-7.452,50,-99999999.0,-11.679,-34.414,-37.797,100,-99999999.0,0.23,-117.317,-59.031
0.1_0.3,0.1,0.3,6,5,True,0,0,0.0,29,72,0.403,0,0,0.0,0,0,0.0,0.1_0.3_6_5_True,10,-99999999.0,-1.678,0.0,0.0,50,-99999999.0,-0.22,0.0,0.0,100,-99999999.0,-32.86,0.0,0.0
0.1_0.3,0.1,0.3,6,5,False,0,0,0.0,536,1130,0.474,86,204,0.422,135,272,0.496,0.1_0.3_6_5_False,10,-99999999.0,-0.813,-8.156,-5.407,50,-99999999.0,4.646,-74.781,-24.684,100,-99999999.0,25.724,-42.797,-45.861
0.1_0.3,0.1,0.3,6,6,True,0,0,0.0,30,60,0.5,0,0,0.0,0,0,0.0,0.1_0.3_6_6_True,10,-99999999.0,-1.944,0.0,0.0,50,-99999999.0,-20.503,0.0,0.0,100,-99999999.0,-3.634,0.0,0.0
0.1_0.3,0.1,0.3,6,6,False,0,0,0.0,439,1096,0.401,67,171,0.392,91,210,0.433,0.1_0.3_6_6_False,10,-99999999.0,-1.871,-8.77,-7.898,50,-99999999.0,1.411,-47.781,-41.368,100,-99999999.0,-14.497,-64.553,-61.78
0.1_0.3,0.1,0.3,6,7,True,0,0,0.0,29,82,0.354,0,0,0.0,0,0,0.0,0.1_0.3_6_7_True,10,-99999999.0,-2.933,0.0,0.0,50,-99999999.0,-17.666,0.0,0.0,100,-99999999.0,-19.404,0.0,0.0
0.1_0.3,0.1,0.3,6,7,False,0,0,0.0,409,1183,0.346,25,115,0.217,54,158,0.342,0.1_0.3_6_7_False,10,-99999999.0,-4.785,-13.888,-5.035,50,-99999999.0,-9.458,-49.793,-33.737,100,-99999999.0,-74.882,-85.543,-75.1
0.1_0.3,0.1,0.3,6,8,True,0,0,0.0,30,91,0.33,0,0,0.0,0,0,0.0,0.1_0.3_6_8_True,10,-99999999.0,-6.377,0.0,0.0,50,-99999999.0,-10.931,0.0,0.0,100,-99999999.0,-43.032,0.0,0.0
0.1_0.3,0.1,0.3,6,8,False,0,0,0.0,387,1200,0.322,25,116,0.216,53,154,0.344,0.1_0.3_6_8_False,10,-99999999.0,-3.276,-13.386,-6.174,50,-99999999.0,-2.914,-32.84,-43.261,100,-99999999.0,-17.54,-130.43,-59.372
0.1_0.3,0.1,0.3,6,9,True,0,0,0.0,21,64,0.328,0,0,0.0,0,0,0.0,0.1_0.3_6_9_True,10,-99999999.0,-3.904,0.0,0.0,50,-99999999.0,-33.411,0.0,0.0,100,-99999999.0,-60.422,0.0,0.0
0.1_0.3,0.1,0.3,6,9,False,0,0,0.0,387,1294,0.299,26,114,0.228,33,112,0.295,0.1_0.3_6_9_False,10,-99999999.0,-0.816,-8.49,-6.74,50,-99999999.0,-6.58,-91.999,-43.505,100,-99999999.0,-25.308,-123.556,-95.938
0.1_0.3,0.1,0.3,6,10,True,0,0,0.0,74,280,0.264,0,0,0.0,0,0,0.0,0.1_0.3_6_10_True,10,-99999999.0,-3.939,0.0,0.0,50,-99999999.0,-39.999,0.0,0.0,100,-99999999.0,-60.722,0.0,0.0
0.1_0.3,0.1,0.3,6,10,False,0,0,0.0,1365,4638,0.294,93,399,0.233,103,368,0.28,0.1_0.3_6_10_False,10,-99999999.0,-4.435,-11.373,-13.144,50,-99999999.0,9.938,-48.325,-43.013,100,-99999999.0,-54.426,-94.229,-86.856
0.1_0.3,0.1,0.3,7,1,True,0,0,0.0,22,66,0.333,0,0,0.0,0,0,0.0,0.1_0.3_7_1_True,10,-99999999.0,-4.33,0.0,0.0,50,-99999999.0,-42.018,0.0,0.0,100,-99999999.0,-77.193,0.0,0.0
0.1_0.3,0.1,0.3,7,1,False,0,0,0.0,326,1202,0.271,19,102,0.186,0,0,0.0,0.1_0.3_7_1_False,10,-99999999.0,-2.188,-12.243,0.0,50,-99999999.0,-5.14,-48.973,0.0,100,-99999999.0,-49.297,-143.003,0.0
0.1_0.3,0.1,0.3,7,2,True,0,0,0.0,25,68,0.368,0,0,0.0,0,0,0.0,0.1_0.3_7_2_True,10,-99999999.0,-2.375,0.0,0.0,50,-99999999.0,-26.407,0.0,0.0,100,-99999999.0,-17.423,0.0,0.0
0.1_0.3,0.1,0.3,7,2,False,0,0,0.0,628,1614,0.389,97,273,0.355,0,0,0.0,0.1_0.3_7_2_False,10,-99999999.0,-1.321,-4.767,0.0,50,-99999999.0,-6.754,-44.253,0.0,100,-99999999.0,-30.254,-77.303,0.0
0.1_0.3,0.1,0.3,7,3,True,0,0,0.0,33,70,0.471,0,0,0.0,0,0,0.0,0.1_0.3_7_3_True,10,-99999999.0,-2.892,0.0,0.0,50,-99999999.0,-6.637,0.0,0.0,100,-99999999.0,-17.17,0.0,0.0
0.1_0.3,0.1,0.3,7,3,False,0,0,0.0,667,1634,0.408,93,244,0.381,0,0,0.0,0.1_0.3_7_3_False,10,-99999999.0,2.245,-4.961,0.0,50,-99999999.0,-7.701,-29.038,0.0,100,-99999999.0,16.043,-84.003,0.0
0.1_0.3,0.1,0.3,7,4,True,0,0,0.0,32,73,0.438,0,0,0.0,0,0,0.0,0.1_0.3_7_4_True,10,-99999999.0,-0.304,0.0,0.0,50,-99999999.0,-1.877,0.0,0.0,100,-99999999.0,-15.092,0.0,0.0
0.1_0.3,0.1,0.3,7,4,False,0,0,0.0,684,1650,0.415,110,288,0.382,0,0,0.0,0.1_0.3_7_4_False,10,-99999999.0,-2.348,-8.367,0.0,50,-99999999.0,-0.147,-36.418,0.0,100,-99999999.0,7.894,-52.028,0.0
0.1_0.3,0.1,0.3,7,5,True,0,0,0.0,30,79,0.38,0,0,0.0,0,0,0.0,0.1_0.3_7_5_True,10,-99999999.0,0.24,0.0,0.0,50,-99999999.0,-11.223,0.0,0.0,100,-99999999.0,-48.04,0.0,0.0
0.1_0.3,0.1,0.3,7,5,False,0,0,0.0,700,1585,0.442,175,403,0.434,0,0,0.0,0.1_0.3_7_5_False,10,-99999999.0,1.723,-6.948,0.0,50,-99999999.0,-16.948,-42.128,0.0,100,-99999999.0,-44.35,-68.582,0.0
0.1_0.3,0.1,0.3,7,6,True,0,0,0.0,29,64,0.453,0,0,0.0,0,0,0.0,0.1_0.3_7_6_True,10,-99999999.0,2.723,0.0,0.0,50,-99999999.0,-29.21,0.0,0.0,100,-99999999.0,2.517,0.0,0.0
0.1_0.3,0.1,0.3,7,6,False,0,0,0.0,774,1650,0.469,142,329,0.432,0,0,0.0,0.1_0.3_7_6_False,10,-99999999.0,-0.304,-7.703,0.0,50,-99999999.0,10.023,-23.165,0.0,100,-99999999.0,29.406,-31.976,0.0
0.1_0.3,0.1,0.3,7,7,True,0,0,0.0,27,62,0.435,0,0,0.0,0,0,0.0,0.1_0.3_7_7_True,10,-99999999.0,-1.769,0.0,0.0,50,-99999999.0,-24.48,0.0,0.0,100,-99999999.0,-32.655,0.0,0.0
0.1_0.3,0.1,0.3,7,7,False,0,0,0.0,604,1700,0.355,99,304,0.326,0,0,0.0,0.1_0.3_7_7_False,10,-99999999.0,-4.61,-9.681,0.0,50,-99999999.0,-12.112,-49.016,0.0,100,-99999999.0,14.864,-122.715,0.0
0.1_0.3,0.1,0.3,7,8,True,0,0,0.0,19,62,0.306,0,0,0.0,0,0,0.0,0.1_0.3_7_8_True,10,-99999999.0,-7.952,0.0,0.0,50,-99999999.0,-35.218,0.0,0.0,100,-99999999.0,-43.956,0.0,0.0
0.1_0.3,0.1,0.3,7,8,False,0,0,0.0,617,1783,0.346,59,211,0.28,0,0,0.0,0.1_0.3_7_8_False,10,-99999999.0,-3.5,-6.828,0.0,50,-99999999.0,-24.298,-58.413,0.0,100,-99999999.0,-39.273,-110.327,0.0
0.1_0.3,0.1,0.3,7,9,True,0,0,0.0,19,86,0.221,0,0,0.0,0,0,0.0,0.1_0.3_7_9_True,10,-99999999.0,-5.855,0.0,0.0,50,-99999999.0,-41.553,0.0,0.0,100,-99999999.0,-90.633,0.0,0.0
0.1_0.3,0.1,0.3,7,9,False,0,0,0.0,529,1796,0.295,49,205,0.239,0,0,0.0,0.1_0.3_7_9_False,10,-99999999.0,-2.481,-11.524,0.0,50,-99999999.0,-28.665,-49.039,0.0,100,-99999999.0,-48.849,-166.611,0.0
0.1_0.3,0.1,0.3,7,10,True,0,0,0.0,78,260,0.3,0,0,0.0,0,0,0.0,0.1_0.3_7_10_True,10,-99999999.0,-7.04,0.0,0.0,50,-99999999.0,-27.97,0.0,0.0,100,-99999999.0,-55.002,0.0,0.0
0.1_0.3,0.1,0.3,7,10,False,0,0,0.0,1825,6509,0.28,137,584,0.235,0,0,0.0,0.1_0.3_7_10_False,10,-99999999.0,-7.308,-11.057,0.0,50,-99999999.0,-17.902,-40.791,0.0,100,-99999999.0,-41.575,-93.067,0.0
0.1_0.3,0.1,0.3,8,1,True,0,0,0.0,17,50,0.34,0,0,0.0,0,0,0.0,0.1_0.3_8_1_True,10,-99999999.0,-6.502,0.0,0.0,50,-99999999.0,-35.568,0.0,0.0,100,-99999999.0,-44.565,0.0,0.0
0.1_0.3,0.1,0.3,8,1,False,0,0,0.0,479,1546,0.31,34,148,0.23,28,114,0.246,0.1_0.3_8_1_False,10,-99999999.0,2.286,-6.832,-8.166,50,-99999999.0,-11.855,-24.471,-57.794,100,-99999999.0,-54.506,-126.483,-65.784
0.1_0.3,0.1,0.3,8,2,True,0,0,0.0,35,61,0.574,0,0,0.0,0,0,0.0,0.1_0.3_8_2_True,10,-99999999.0,-1.912,0.0,0.0,50,-99999999.0,-10.494,0.0,0.0,100,-99999999.0,-15.039,0.0,0.0
0.1_0.3,0.1,0.3,8,2,False,0,0,0.0,838,2027,0.413,139,348,0.399,60,166,0.361,0.1_0.3_8_2_False,10,-99999999.0,-1.507,-9.259,-5.308,50,-99999999.0,4.801,-62.023,-34.863,100,-99999999.0,-1.918,-66.889,-109.109
0.1_0.3,0.1,0.3,8,3,True,0,0,0.0,43,77,0.558,0,0,0.0,0,0,0.0,0.1_0.3_8_3_True,10,-99999999.0,-0.212,0.0,0.0,50,-99999999.0,-7.725,0.0,0.0,100,-99999999.0,-3.826,0.0,0.0
0.1_0.3,0.1,0.3,8,3,False,0,0,0.0,906,1995,0.454,177,405,0.437,46,114,0.404,0.1_0.3_8_3_False,10,-99999999.0,-2.204,-4.044,-5.932,50,-99999999.0,17.417,-29.537,-11.58,100,-99999999.0,-14.268,-52.05,-42.855
0.1_0.3,0.1,0.3,8,4,True,0,0,0.0,52,105,0.495,0,0,0.0,0,0,0.0,0.1_0.3_8_4_True,10,-99999999.0,-1.376,0.0,0.0,50,-99999999.0,-25.08,0.0,0.0,100,-99999999.0,-29.269,0.0,0.0
0.1_0.3,0.1,0.3,8,4,False,0,0,0.0,955,1981,0.482,173,394,0.439,51,128,0.398,0.1_0.3_8_4_False,10,-99999999.0,4.513,-2.938,-2.304,50,-99999999.0,-0.224,-29.952,-25.38,100,-99999999.0,16.144,-65.778,-63.872
0.1_0.3,0.1,0.3,8,5,True,0,0,0.0,44,89,0.494,0,0,0.0,0,0,0.0,0.1_0.3_8_5_True,10,-99999999.0,-3.314,0.0,0.0,50,-99999999.0,-8.645,0.0,0.0,100,-99999999.0,-25.8,0.0,0.0
0.1_0.3,0.1,0.3,8,5,False,0,0,0.0,898,1893,0.474,217,453,0.479,81,180,0.45,0.1_0.3_8_5_False,10,-99999999.0,-2.888,-1.607,-4.425,50,-99999999.0,2.158,-39.745,-22.7,100,-99999999.0,-6.964,-114.165,-43.844
0.1_0.3,0.1,0.3,8,6,True,0,0,0.0,32,56,0.571,0,0,0.0,0,0,0.0,0.1_0.3_8_6_True,10,-99999999.0,-0.385,0.0,0.0,50,-99999999.0,-1.512,0.0,0.0,100,-99999999.0,15.666,0.0,0.0
0.1_0.3,0.1,0.3,8,6,False,0,0,0.0,939,1909,0.492,225,464,0.485,54,122,0.443,0.1_0.3_8_6_False,10,-99999999.0,-3.692,-5.518,1.236,50,-99999999.0,8.332,-13.154,-20.583,100,-99999999.0,24.108,-44.739,-67.775
0.1_0.3,0.1,0.3,8,7,True,0,0,0.0,53,93,0.57,0,0,0.0,0,0,0.0,0.1_0.3_8_7_True,10,-99999999.0,-6.019,0.0,0.0,50,-99999999.0,-6.699,0.0,0.0,100,-99999999.0,-36.263,0.0,0.0
0.1_0.3,0.1,0.3,8,7,False,0,0,0.0,966,2082,0.464,169,398,0.425,62,164,0.378,0.1_0.3_8_7_False,10,-99999999.0,-0.17,-4.05,-2.859,50,-99999999.0,24.124,-19.74,-24.74,100,-99999999.0,23.358,-118.541,-105.333
0.1_0.3,0.1,0.3,8,8,True,0,0,0.0,31,84,0.369,0,0,0.0,0,0,0.0,0.1_0.3_8_8_True,10,-99999999.0,-5.274,0.0,0.0,50,-99999999.0,-16.948,0.0,0.0,100,-99999999.0,-70.562,0.0,0.0
0.1_0.3,0.1,0.3,8,8,False,0,0,0.0,776,2138,0.363,104,313,0.332,26,98,0.265,0.1_0.3_8_8_False,10,-99999999.0,-1.986,-5.295,-7.664,50,-99999999.0,-12.25,-47.478,-45.234,100,-99999999.0,-14.958,-52.122,-49.174
0.1_0.3,0.1,0.3,8,9,True,0,0,0.0,33,80,0.412,0,0,0.0,0,0,0.0,0.1_0.3_8_9_True,10,-99999999.0,-7.941,0.0,0.0,50,-99999999.0,-18.809,0.0,0.0,100,-99999999.0,-17.724,0.0,0.0
0.1_0.3,0.1,0.3,8,9,False,0,0,0.0,699,2207,0.317,59,217,0.272,18,94,0.191,0.1_0.3_8_9_False,10,-99999999.0,-2.563,-10.346,-9.409,50,-99999999.0,0.464,-44.786,-35.378,100,-99999999.0,-9.157,-73.056,-99.742
0.1_0.3,0.1,0.3,8,10,True,0,0,0.0,108,313,0.345,0,0,0.0,0,0,0.0,0.1_0.3_8_10_True,10,-99999999.0,-7.51,0.0,0.0,50,-99999999.0,-31.73,0.0,0.0,100,-99999999.0,-6.523,0.0,0.0
0.1_0.3,0.1,0.3,8,10,False,0,0,0.0,2592,8395,0.309,231,830,0.278,78,286,0.273,0.1_0.3_8_10_False,10,-99999999.0,-5.54,-10.399,-8.465,50,-99999999.0,-17.819,-30.967,-43.534,100,-99999999.0,-30.204,-115.653,-84.464
0.1_0.3,0.1,0.3,9,1,True,0,0,0.0,26,61,0.426,0,0,0.0,0,0,0.0,0.1_0.3_9_1_True,10,-99999999.0,-7.601,0.0,0.0,50,-99999999.0,-22.829,0.0,0.0,100,-99999999.0,-72.04,0.0,0.0
0.1_0.3,0.1,0.3,9,1,False,0,0,0.0,677,1818,0.372,110,323,0.341,0,0,0.0,0.1_0.3_9_1_False,10,-99999999.0,3.867,-4.87,0.0,50,-99999999.0,-14.038,-35.787,0.0,100,-99999999.0,-12.113,-67.724,0.0
0.1_0.3,0.1,0.3,9,2,True,0,0,0.0,43,79,0.544,0,0,0.0,0,0,0.0,0.1_0.3_9_2_True,10,-99999999.0,-3.115,0.0,0.0,50,-99999999.0,-18.237,0.0,0.0,100,-99999999.0,-16.695,0.0,0.0
0.1_0.3,0.1,0.3,9,2,False,0,0,0.0,979,2132,0.459,477,937,0.509,0,0,0.0,0.1_0.3_9_2_False,10,-99999999.0,1.617,-4.452,0.0,50,-99999999.0,-6.989,-18.995,0.0,100,-99999999.0,14.061,-63.441,0.0
0.1_0.3,0.1,0.3,9,3,True,0,0,0.0,61,104,0.587,0,0,0.0,0,0,0.0,0.1_0.3_9_3_True,10,-99999999.0,-1.781,0.0,0.0,50,-99999999.0,-13.407,0.0,0.0,100,-99999999.0,-13.219,0.0,0.0
0.1_0.3,0.1,0.3,9,3,False,0,0,0.0,1147,2358,0.486,433,861,0.503,0,0,0.0,0.1_0.3_9_3_False,10,-99999999.0,-0.076,-3.76,0.0,50,-99999999.0,-13.773,-21.133,0.0,100,-99999999.0,17.289,-33.108,0.0
0.1_0.3,0.1,0.3,9,4,True,0,0,0.0,42,77,0.545,0,0,0.0,0,0,0.0,0.1_0.3_9_4_True,10,-99999999.0,-3.492,0.0,0.0,50,-99999999.0,-13.454,0.0,0.0,100,-99999999.0,-9.834,0.0,0.0
0.1_0.3,0.1,0.3,9,4,False,0,0,0.0,1167,2260,0.516,351,701,0.501,0,0,0.0,0.1_0.3_9_4_False,10,-99999999.0,4.064,-6.096,0.0,50,-99999999.0,0.251,-34.809,0.0,100,-99999999.0,40.97,-101.988,0.0
0.1_0.3,0.1,0.3,9,5,True,0,0,0.0,59,91,0.648,0,0,0.0,0,0,0.0,0.1_0.3_9_5_True,10,-99999999.0,-0.061,0.0,0.0,50,-99999999.0,-4.149,0.0,0.0,100,-99999999.0,-49.067,0.0,0.0
0.1_0.3,0.1,0.3,9,5,False,0,0,0.0,1281,2396,0.535,394,740,0.532,0,0,0.0,0.1_0.3_9_5_False,10,-99999999.0,1.905,-9.858,0.0,50,-99999999.0,12.199,-19.376,0.0,100,-99999999.0,30.415,-82.447,0.0
